Dataset	Variable stem	Variable	Variable label	Current topic	Topic label	New topic
ch_indresp_w	 hidp	j_hidp	Household Identifier (Public Release)	11615	Administration (CV19)	115
cf_indresp_t	 hidp	j_hidp	Household Identifier (Public Release)	11615	Administration (CV19)	115
cg_indresp_w	 hidp	j_hidp	Household Identifier (Public Release)	11615	Administration (CV19)	115
ce_indresp_w	 hidp	j_hidp	Household Identifier (Public Release)	11615	Administration (CV19)	115
cb_indresp_w	 hidp	j_hidp	Household Identifier (Public Release)	11615	Administration (CV19)	115
cc_indresp_w	 hidp	j_hidp	Household Identifier (Public Release)	11615	Administration (CV19)	115
cg_indresp_w	 ioutcome	i_ioutcome	Individual outcome	11615	Administration (CV19)	115
cf_indresp_t	 ioutcome	i_ioutcome	Individual outcome	11615	Administration (CV19)	115
cd_indresp_w	 ioutcome	i_ioutcome	Individual outcome	11615	Administration (CV19)	115
ch_indresp_w	 ioutcome	i_ioutcome	Individual outcome	11615	Administration (CV19)	115
cf_indresp_w	 ioutcome	i_ioutcome	Individual outcome	11615	Administration (CV19)	115
ce_indresp_w	 ioutcome	i_ioutcome	Individual outcome	11615	Administration (CV19)	115
cb_indresp_w	 ioutcome	i_ioutcome	Individual outcome	11615	Administration (CV19)	115
ca_indresp_w	 ioutcome	i_ioutcome	Individual outcome	11615	Administration (CV19)	115
cb_indresp_t	 ioutcome	i_ioutcome	Individual outcome	11615	Administration (CV19)	115
cc_indresp_w	 ioutcome	i_ioutcome	Individual outcome	11615	Administration (CV19)	115
cg_indresp_w	 ioutcome	i_ioutcome	Individual outcome	11615	Administration (CV19)	115
cf_indresp_t	 ioutcome	i_ioutcome	Individual outcome	11615	Administration (CV19)	115
cd_indresp_w	 ioutcome	i_ioutcome	Individual outcome	11615	Administration (CV19)	115
ch_indresp_w	 ioutcome	i_ioutcome	Individual outcome	11615	Administration (CV19)	115
cf_indresp_w	 ioutcome	i_ioutcome	Individual outcome	11615	Administration (CV19)	115
ce_indresp_w	 ioutcome	i_ioutcome	Individual outcome	11615	Administration (CV19)	115
cb_indresp_w	 ioutcome	i_ioutcome	Individual outcome	11615	Administration (CV19)	115
ca_indresp_w	 ioutcome	i_ioutcome	Individual outcome	11615	Administration (CV19)	115
cb_indresp_t	 ioutcome	i_ioutcome	Individual outcome	11615	Administration (CV19)	115
cc_indresp_w	 ioutcome	i_ioutcome	Individual outcome	11615	Administration (CV19)	115
cg_indresp_w	 ioutcome	i_ioutcome	Individual outcome	11615	Administration (CV19)	115
cf_indresp_t	 ioutcome	i_ioutcome	Individual outcome	11615	Administration (CV19)	115
cd_indresp_w	 ioutcome	i_ioutcome	Individual outcome	11615	Administration (CV19)	115
ch_indresp_w	 ioutcome	i_ioutcome	Individual outcome	11615	Administration (CV19)	115
cf_indresp_w	 ioutcome	i_ioutcome	Individual outcome	11615	Administration (CV19)	115
ce_indresp_w	 ioutcome	i_ioutcome	Individual outcome	11615	Administration (CV19)	115
cb_indresp_w	 ioutcome	i_ioutcome	Individual outcome	11615	Administration (CV19)	115
ca_indresp_w	 ioutcome	i_ioutcome	Individual outcome	11615	Administration (CV19)	115
cb_indresp_t	 ioutcome	i_ioutcome	Individual outcome	11615	Administration (CV19)	115
cc_indresp_w	 ioutcome	i_ioutcome	Individual outcome	11615	Administration (CV19)	115
cg_indresp_w	 ioutcome	i_ioutcome	Individual outcome	11615	Administration (CV19)	115
cf_indresp_t	 ioutcome	i_ioutcome	Individual outcome	11615	Administration (CV19)	115
cd_indresp_w	 ioutcome	i_ioutcome	Individual outcome	11615	Administration (CV19)	115
ch_indresp_w	 ioutcome	i_ioutcome	Individual outcome	11615	Administration (CV19)	115
cf_indresp_w	 ioutcome	i_ioutcome	Individual outcome	11615	Administration (CV19)	115
ce_indresp_w	 ioutcome	i_ioutcome	Individual outcome	11615	Administration (CV19)	115
cb_indresp_w	 ioutcome	i_ioutcome	Individual outcome	11615	Administration (CV19)	115
ca_indresp_w	 ioutcome	i_ioutcome	Individual outcome	11615	Administration (CV19)	115
cb_indresp_t	 ioutcome	i_ioutcome	Individual outcome	11615	Administration (CV19)	115
cc_indresp_w	 ioutcome	i_ioutcome	Individual outcome	11615	Administration (CV19)	115
cf_indresp_w	 hidp	i_hidp	Household Identifier (Public Release)	11615	Administration (CV19)	115
cg_indresp_w	 hidp	i_hidp	Household Identifier (Public Release)	11615	Administration (CV19)	115
ch_indresp_w	 hidp	i_hidp	Household Identifier (Public Release)	11615	Administration (CV19)	115
cf_indresp_t	 hidp	i_hidp	Household Identifier (Public Release)	11615	Administration (CV19)	115
ca_indresp_w	 hidp	i_hidp	Household Identifier (Public Release)	11615	Administration (CV19)	115
cb_indresp_t	 hidp	i_hidp	Household Identifier (Public Release)	11615	Administration (CV19)	115
cb_indresp_w	 hidp	i_hidp	Household Identifier (Public Release)	11615	Administration (CV19)	115
ce_indresp_w	 hidp	i_hidp	Household Identifier (Public Release)	11615	Administration (CV19)	115
cc_indresp_w	 hidp	i_hidp	Household Identifier (Public Release)	11615	Administration (CV19)	115
cd_indresp_w	 hidp	i_hidp	Household Identifier (Public Release)	11615	Administration (CV19)	115
cf_indresp_w	 hidp	i_hidp	Household Identifier (Public Release)	11615	Administration (CV19)	115
cg_indresp_w	 hidp	i_hidp	Household Identifier (Public Release)	11615	Administration (CV19)	115
ch_indresp_w	 hidp	i_hidp	Household Identifier (Public Release)	11615	Administration (CV19)	115
cf_indresp_t	 hidp	i_hidp	Household Identifier (Public Release)	11615	Administration (CV19)	115
ca_indresp_w	 hidp	i_hidp	Household Identifier (Public Release)	11615	Administration (CV19)	115
cb_indresp_t	 hidp	i_hidp	Household Identifier (Public Release)	11615	Administration (CV19)	115
cb_indresp_w	 hidp	i_hidp	Household Identifier (Public Release)	11615	Administration (CV19)	115
ce_indresp_w	 hidp	i_hidp	Household Identifier (Public Release)	11615	Administration (CV19)	115
cc_indresp_w	 hidp	i_hidp	Household Identifier (Public Release)	11615	Administration (CV19)	115
cd_indresp_w	 hidp	i_hidp	Household Identifier (Public Release)	11615	Administration (CV19)	115
cf_indresp_w	 hidp	i_hidp	Household Identifier (Public Release)	11615	Administration (CV19)	115
cg_indresp_w	 hidp	i_hidp	Household Identifier (Public Release)	11615	Administration (CV19)	115
ch_indresp_w	 hidp	i_hidp	Household Identifier (Public Release)	11615	Administration (CV19)	115
cf_indresp_t	 hidp	i_hidp	Household Identifier (Public Release)	11615	Administration (CV19)	115
ca_indresp_w	 hidp	i_hidp	Household Identifier (Public Release)	11615	Administration (CV19)	115
cb_indresp_t	 hidp	i_hidp	Household Identifier (Public Release)	11615	Administration (CV19)	115
cb_indresp_w	 hidp	i_hidp	Household Identifier (Public Release)	11615	Administration (CV19)	115
ce_indresp_w	 hidp	i_hidp	Household Identifier (Public Release)	11615	Administration (CV19)	115
cc_indresp_w	 hidp	i_hidp	Household Identifier (Public Release)	11615	Administration (CV19)	115
cd_indresp_w	 hidp	i_hidp	Household Identifier (Public Release)	11615	Administration (CV19)	115
cf_indresp_w	 hidp	i_hidp	Household Identifier (Public Release)	11615	Administration (CV19)	115
cg_indresp_w	 hidp	i_hidp	Household Identifier (Public Release)	11615	Administration (CV19)	115
ch_indresp_w	 hidp	i_hidp	Household Identifier (Public Release)	11615	Administration (CV19)	115
cf_indresp_t	 hidp	i_hidp	Household Identifier (Public Release)	11615	Administration (CV19)	115
ca_indresp_w	 hidp	i_hidp	Household Identifier (Public Release)	11615	Administration (CV19)	115
cb_indresp_t	 hidp	i_hidp	Household Identifier (Public Release)	11615	Administration (CV19)	115
cb_indresp_w	 hidp	i_hidp	Household Identifier (Public Release)	11615	Administration (CV19)	115
ce_indresp_w	 hidp	i_hidp	Household Identifier (Public Release)	11615	Administration (CV19)	115
cc_indresp_w	 hidp	i_hidp	Household Identifier (Public Release)	11615	Administration (CV19)	115
cd_indresp_w	 hidp	i_hidp	Household Identifier (Public Release)	11615	Administration (CV19)	115
us8_h_newborn	 strata	h_strata	Strata	 no_topic	Administration	115
us8_h_newborn	 strata	h_strata	Strata	 no_topic	Administration	115
us8_h_newborn	 sampst	h_sampst	sample status	 no_topic	Administration	115
us8_h_indresp	 samejob	h_samejob	Check for same job within employer	109	Employment and income	115
us8_h_child	rapno8	h_rapno8	pno of parent for breast feeding questions	11101	Infant feeding	115
us8_h_child	rapno7	h_rapno7	pno of parent for twin questions	10702	Household composition	115
us8_h_child	rapno4	h_rapno4	PNO	111	Child development	115
us8_h_child	rapno1	h_rapno1	PNO	10702	Household composition	115
us8_h_newborn	 psu	h_psu	Primary sampling unit	 no_topic	Administration	115
us8_h_newborn	 psu	h_psu	Primary sampling unit	 no_topic	Administration	115
us8_h_newborn	 memorig	h_memorig	Sample origin, individual	 no_topic	Administration	115
us8_h_newborn	 lchchk	h_lchchk	car no.10: type of fuel car/van uses	 no_topic	Travel and transport	115
us8_h_indresp	 jbsamr	h_jbsamr	Same employer check	109	Employment and income	115
us8_h_indresp	 iproxy	h_iproxy	Able to do a proxy	103	Physical health	115
us8_h_newborn	 hidp	h_hidp	household identifier (public release)	 no_topic	Administration	115
us8_h_newborn	 hidp	h_hidp	household identifier (public release)	 no_topic	Administration	115
us8_h_newborn	 hidp	h_hidp	household identifier (public release)	 no_topic	Administration	115
us8_h_newborn	 hidp	h_hidp	household identifier (public release)	 no_topic	Administration	115
us8_h_newborn	 hhorig	h_hhorig	Sample origin, household	 no_topic	Administration	115
us8_h_indresp	ff_yr2uk4	h_ff_yr2uk4	fed-forward year to uk	10205	Residential mobility	115
us8_h_indresp	currpart5	h_currpart5	cohab no. 5: Check if current husband/wife/partner	10702	Household composition	115
us8_h_indresp	currpart1	h_currpart1	cohab no. 1: Check if current husband/wife/partner	10702	Household composition	115
us7_g_indresp	 samejob	g_samejob	Check for same job within employer	109	Employment and income	115
us7_g_child	rapno8	g_rapno8	pno of parent for breast feeding questions	11101	Infant feeding	115
us7_g_child	rapno7	g_rapno7	pno of parent for twin questions	10702	Household composition	115
us7_g_child	rapno4	g_rapno4	pno of parent for child development questions	111	Child development	115
us7_g_child	rapno1	g_rapno1	pno of parent for childcare questions	10702	Household composition	115
us7_g_indresp	 jbsamr	g_jbsamr	Same employer check	109	Employment and income	115
us7_g_indresp	 iproxy	g_iproxy	Able to do a proxy	103	Physical health	115
us7_g_indresp	ff_yr2uk4	g_ff_yr2uk4	fed-forward year to uk	10205	Residential mobility	115
us7_g_indresp	currpart1	g_currpart1	cohab no. 1: Check if current husband/wife/partner	10702	Household composition	115
us6_f_indall	 region	f_region	region computed	10106	Location	115
us6_f_indresp	 plitrans	f_plitrans	Translated language	10104	Language(s) spoken	115
us6_f_indresp	 plieng	f_plieng	interview conducted in english	10104	Language(s) spoken	115
us6_f_child	 multiples_dv	f_multiples_dv	confirmed enumeration as twin, triplet, etc. in hh	10702	Household composition	115
us6_f_indresp	 jbsamr	f_jbsamr	same employer check	10901	Occupation | Employment	115
us6_f_indresp	currpart5	f_currpart5	cohab no. 5: check if current husband/wife/partner	10703	Marital status	115
us6_f_indresp	currpart1	f_currpart1	cohab no. 1: check if current husband/wife/partner	10703	Marital status	115
us6_f_child	 absun	f_absun	confirm absent at university	10702	Household composition	115
us5_e_indresp	 samejob	e_samejob	check same job within employer	109	Employment and income	115
us5_e_child	rapno8	e_rapno8	pno of parent for breast feeding questions	11101	Infant feeding	115
us5_e_child	rapno7	e_rapno7	pno of parent for twin questions	 no_topic	Administration	115
us5_e_child	rapno4	e_rapno4	pno of parent for child development questions	111	Child development	115
us5_e_child	rapno1	e_rapno1	pno of parent for childcare questions	10702	Household composition	115
us5_e_child	 origadd	e_origadd	interview being conducted at original address	 no_topic	Administration	115
us5_e_child	 multiples_dv	e_multiples_dv	confirmed enumeration as twin, triplet, etc. in hh	 no_topic	Administration	115
us5_e_indresp	 jbsamr	e_jbsamr	same employer check	109	Employment and income	115
us5_e_youth	 intdaty_if	e_intdaty_if	Interview date: Year, imputation flag	 no_topic	Administration	115
us5_e_youth	 intdatm_if	e_intdatm_if	Interview date: Month, imputation flag	 no_topic	Administration	115
us5_e_youth	 intdatd_if	e_intdatd_if	Interview date: Day, imputation flag	 no_topic	Administration	115
us5_e_youth	 hhresp_dv	e_hhresp_dv	Household response status	 no_topic	Administration	115
us5_e_indresp	currpart1	e_currpart1	cohab no. 1: check if current partner	10702	Household composition	115
us4_d_indresp	 samejob	d_samejob	check for same job within employer	109	Employment and income	115
us4_d_child	rapno8	d_rapno8	pno of parent for breast feeding questions	11101	Infant feeding	115
us4_d_child	rapno7	d_rapno7	pno of parent for twin questions	 no_topic	Household composition	115
us4_d_child	rapno4	d_rapno4	pno of parent for child development questions	111	Child development	115
us4_d_child	rapno1	d_rapno1	pno of parent for childcare questions	10702	Household composition	115
us4_d_child	 origadd	d_origadd	interview being conducted at original address	 no_topic	Administration	115
us4_d_child	 multiples_dv	d_multiples_dv	confirmed enumeration as twin, triplet, etc. in hh	 no_topic	Administration	115
us4_d_indresp	 jbsamr	d_jbsamr	same employer check	109	Employment and income	115
us4_d_youth	 intdaty_if	d_intdaty_if	Interview date: Year, imputation flag	 no_topic	Administration	115
us4_d_youth	 intdatm_if	d_intdatm_if	Interview date: Month, imputation flag	 no_topic	Administration	115
us4_d_youth	 intdatd_if	d_intdatd_if	Interview date: Day, imputation flag	 no_topic	Administration	115
us4_d_youth	 hhresp_dv	d_hhresp_dv	Household response status	 no_topic	Administration	115
us4_d_indresp	currpart1	d_currpart1	cohab no. 1: check if current husband/wife/partner	10702	Household composition	115
ch_indresp_w	 sentkit	ch_sentkit	GNVQ/GSVQ	 no_topic	Qualifications	115
ch_serology	 sentkit	ch_sentkit	Sent Kit?	11615	Administration (CV19)	115
ch_indresp_w	 outcome	ch_outcome	Survey outcome	11615	Administration (CV19)	115
ch_indresp_w	 outcome	ch_outcome	Survey outcome	11615	Administration (CV19)	115
ch_indresp_w	 ff_mpcalloc	ch_ff_mpcalloc	Allocation to marginal propensity to consume questions	11615	Administration (CV19)	115
ch_youth_p	 aid_dv	ch_aid_dv	black ethnic group ti	 no_topic	Ethnic group	115
ch_indresp_w	 aid_dv	ch_aid_dv	Address identifier	 no_topic	Administration (CV19)	115
ch_schild_w	 aid_dv	ch_aid_dv	Address identifier	11615	Administration (CV19)	115
cg_indresp_w	 outcome	cg_outcome	Survey outcome	11615	Administration (CV19)	115
cg_indresp_w	 outcome	cg_outcome	Survey outcome	11615	Administration (CV19)	115
cg_schild_w	 aid_dv	cg_aid_dv	Address identifier	11615	Administration (CV19)	115
cg_indresp_w	 aid_dv	cg_aid_dv	Address identifier	11615	Administration (CV19)	115
cf_indresp_w	 outcome	cf_outcome	Survey outcome	11615	Administration (CV19)	115
cf_indresp_w	 outcome	cf_outcome	Survey outcome	11615	Administration (CV19)	115
cf_indresp_w	 ff_mpcalloc	cf_ff_mpcalloc	Allocation to marginal propensity to consume questions	11609	Employment and income (CV19)	115
cf_indresp_t	 aid_dv	cf_aid_dv	Address identifier	11615	Administration (CV19)	115
cf_schild_w	 aid_dv	cf_aid_dv	Address identifier	11615	Administration (CV19)	115
cf_schild_t	 aid_dv	cf_aid_dv	Address identifier	11615	Administration (CV19)	115
cf_indresp_w	 aid_dv	cf_aid_dv	Address identifier	11615	Administration (CV19)	115
cf_youth_p	 aid_dv	cf_aid_dv	Address identifier	11615	Administration (CV19)	115
ce_indresp_w	 outcome	ce_outcome	Survey outcome	11615	Administration (CV19)	115
ce_indresp_w	 outcome	ce_outcome	Survey outcome	11615	Administration (CV19)	115
ce_indresp_w	 aid_dv	ce_aid_dv	Address identifier	11615	Administration (CV19)	115
ce_schild_w	 aid_dv	ce_aid_dv	Address identifier	11615	Administration (CV19)	115
cd_indresp_w	 outcome	cd_outcome	Survey outcome	11615	Administration (CV19)	115
cd_indresp_w	 outcome	cd_outcome	Survey outcome	11615	Administration (CV19)	115
cd_schild_w	 aid_dv	cd_aid_dv	Address identifier	11615	Administration (CV19)	115
cd_indresp_w	 aid_dv	cd_aid_dv	Address identifier	11615	Administration (CV19)	115
cc_indresp_w	 outcome	cc_outcome	Survey outcome	11615	Administration (CV19)	115
cc_indresp_w	 outcome	cc_outcome	Survey outcome	11615	Administration (CV19)	115
cc_indresp_w	 aid_dv	cc_aid_dv	Address identifier	11615	Administration (CV19)	115
cb_indresp_w	 outcome	cb_outcome	Survey outcome	11615	Administration (CV19)	115
cb_indresp_w	 outcome	cb_outcome	Survey outcome	11615	Administration (CV19)	115
cb_indresp_w	 aid_dv	cb_aid_dv	Address identifier	11615	Administration (CV19)	115
cb_indresp_t	 aid_dv	cb_aid_dv	Address identifier	11615	Administration (CV19)	115
ca_indresp_w	 outcome	ca_outcome	Survey outcome	11615	Administration (CV19)	115
ca_indresp_w	 outcome	ca_outcome	Survey outcome	11615	Administration (CV19)	115
ca_indresp_w	 aid_dv	ca_aid_dv	Address identifier	11615	Administration (CV19)	115
ca_schild_w	 aid_dv	ca_aid_dv	Address identifier	11615	Administration (CV19)	115
us3_c_indresp	 samejob	c_samejob	check same job within employer	109	Employment and income	115
c_indresp_ns	 region	c_region	region of residence	10106	Location	115
us3_c_child	rapno8	c_rapno8	pno of parent for breast feeding questions	11101	Infant feeding	115
us3_c_child	rapno4	c_rapno4	pno of parent for child development questions	111	Child development	115
us3_c_child	rapno1	c_rapno1	pno of parent for childcare questions	10702	Household composition	115
us3_c_indresp	 jbsamr	c_jbsamr	same employer check	109	Employment and income	115
us3_c_youth	 hhresp_dv	c_hhresp_dv	Household response status	 no_topic	Administration	115
us3_c_indresp	currpart1	c_currpart1	cohab no. 1: check if current partner	10702	Household composition	115
